Book Id,Title,Author,isbn,isbn13,publication_date,publisher,genres
7958,Sarah (Women of Genesis  #1),Orson Scott Card,765341174,9780765341174,9/17/2001,Forge,Historical: Historical Fiction/Fiction/Religion/Historical/Biblical Fiction/Christianity: Lds/Christian Fiction/Christian/Lds: Lds Fiction/Fantasy
7959,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,765341298,9780765341297,11/29/2005,Forge Books,Historical: Historical Fiction/Fiction/Religion/Biblical Fiction/Christian Fiction/Christianity: Lds/Historical/Lds: Lds Fiction/Christian/Adult
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,898794161,9780898794168,7/15/1990,F & W Publications Inc.,Language: Writing/Nonfiction/Reference/How To/Self Help/Art: Crafts/Adult/Humanities: Language/Art/Reference: Research
7961,Saints,Orson Scott Card,312876068,9780312876067,3/14/2001,Forge Books,Historical: Historical Fiction/Fiction/Christianity: Lds/Lds: Lds Fiction/Historical/Religion/Lds: Mormonism/Novels/Audiobook/Romance
7965,Homebody,Orson Scott Card,61093998,9780061093999,1/25/1999,HarperTorch,Horror/Fantasy/Fiction/Mystery/Science Fiction/Science Fiction Fantasy/Fantasy: Paranormal/Fantasy: Supernatural/Thriller/Paranormal: Ghosts
7966,Rebekah (Women of Genesis  #2),Orson Scott Card,076534128X,9780765341280,3/27/2012,Forge,Historical: Historical Fiction/Fiction/Religion/Christianity: Lds/Christian Fiction/Historical/Biblical Fiction/Lds: Lds Fiction/Christian/Biblical
7967,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,812550757,9780812550757,8/15/1994,Tor Books,Science Fiction/Fiction/Fantasy/Science Fiction Fantasy/Young Adult/Audiobook/Space/Science Fiction: Aliens/Novels/Space: Space Opera
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,812524268,9780812524260,7/15/1992,Tor Fantasy,Fantasy/Fiction/Science Fiction: Alternate History/Historical: Historical Fiction/Science Fiction Fantasy/Science Fiction/Historical/Fantasy: Magic/Young Adult/Speculative Fiction
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,812532619,9780812532616,1/15/1994,Tor Books,Science Fiction/Fiction/Fantasy/Science Fiction Fantasy/Adult/Audiobook/Religion/Space: Space Opera/Speculative Fiction/Novels
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,1593974809,9781593974800,9/5/2006,Macmillan Audio,Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Young Adult;Audiobook;Adventure;Novels;Space;War
7973,Enchantment,Orson Scott Card,345482409,9780345482402,5/31/2005,Del Rey,Fantasy/Fiction/Fantasy: Fairy Tales/Romance/Science Fiction: Time Travel/Science Fiction Fantasy/Science Fiction/Historical: Historical Fiction/Adult/Retellings
7974,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques/David Elliot,399245499,9780399245497,9/14/2006,Philomel Books,Fantasy/Young Adult/Fiction/Historical: Historical Fiction/Adventure/Historical/Childrens/Adventure: Pirates/Action/Science Fiction Fantasy
7975,High Rhulain (Redwall  #18),Brian Jacques/David Elliot,399242082,9780399242083,9/22/2005,Philomel Books,Fantasy/Fiction/Young Adult/Animals/Childrens/Adventure/Childrens: Middle Grade/Animals: Animal Fiction/Fantasy: High Fantasy/Audiobook
7983,Salamandastron (Redwall  #5),Brian Jacques/Gary Chalk,142501522,9780142501528,9/15/2003,Firebird,Fantasy/Fiction/Young Adult/Childrens/Animals/Adventure/Childrens: Middle Grade/Science Fiction Fantasy/Childrens: Juvenile/Animals: Animal Fiction
7987,The Legend of Luke (Redwall  #12),Brian Jacques,142501093,9780142501092,6/2/2005,Firebird,Fantasy/Young Adult/Fiction/Childrens/Adventure/Animals/Childrens: Middle Grade/Science Fiction Fantasy/Animals: Animal Fiction/Childrens: Juvenile
7996,Redwall (Redwall  #1),Brian Jacques,1862301387,9781862301382,9/4/2006,Red Fox,Fantasy/Fiction/Young Adult/Childrens/Animals/Adventure/Childrens: Middle Grade/Classics/Science Fiction Fantasy/Audiobook
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,142501182,9780142501184,3/31/2003,Firebird,Fantasy/Young Adult/Fiction/Historical: Historical Fiction/Adventure/Childrens/Historical/Adventure: Pirates/Childrens: Middle Grade/Mystery
7998,Outcast of Redwall (Redwall  #8),Brian Jacques,142401420,9780142401422,5/24/2004,Firebird,Fantasy/Fiction/Young Adult/Childrens/Animals/Adventure/Childrens: Middle Grade/Science Fiction Fantasy/Fantasy: High Fantasy/Animals: Animal Fiction
8001,Triss (Redwall  #15),Brian Jacques/Allan Curless,142402486,9780142402481,9/9/2004,Firebird,Fantasy/Fiction/Young Adult/Childrens/Animals/Adventure/Childrens: Middle Grade/Science Fiction Fantasy/Fantasy: High Fantasy/Animals: Animal Fiction
8004,A Redwall Winter's Tale,Brian Jacques/Christopher Denise,142401986,9780142401989,10/21/2004,Puffin,Fantasy/Childrens/Childrens: Picture Books/Young Adult/Fiction/Animals/Holiday: Christmas/Poetry/Childrens: Middle Grade/Short Stories
8012,Mr. Impossible,Roger Hargreaves,084317420X,9780843174205,8/24/1998,Price Stern Sloan,Childrens/Childrens: Picture Books/Fiction/Humor/Short Stories/Fantasy
8013,Mr. Christmas,Roger Hargreaves/Adam Hargreaves,843121106,9780843121100,9/14/2006,Price Stern Sloan,Holiday: Christmas/Childrens: Picture Books/Childrens/Fiction/Holiday
8014,Mr. Bump,Roger Hargreaves,843178388,9780843178388,3/23/1998,Price Stern Sloan,Childrens/Childrens: Picture Books/Fiction/Classics/Childrens: Juvenile/Young Adult/Fantasy/Humor
8019,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,843121319,9780843121315,1/11/2007,Price Stern Sloan,Childrens: Picture Books/Childrens/Fiction/Fantasy
8021,Little Miss Lucky,Roger Hargreaves,843175044,9780843175042,11/22/1999,Price Stern Sloan,Childrens/Childrens: Picture Books/Fiction/Fantasy/Classics
8023,Mr. Happy,Roger Hargreaves,1405211997,9781405211994,4/30/2004,Egmont Children's Books,Childrens/Childrens: Picture Books/Fiction/Humor/Kids/Classics/Fantasy/Short Stories/Childrens: Juvenile/Young Adult
8032,Mr. Jelly and the Pirates,Roger Hargreaves/Adam Hargreaves,084312492X,9780843124927,5/10/2007,Price Stern Sloan,Childrens/Childrens: Picture Books/Adventure: Pirates/Fiction
8044,Grandma Baa (Easy Peasy People),Roger Hargreaves/Gray Jolliffe,679801243,9780679801245,10/14/1989,Random House for Young Readers,
8048,Bill Buzz,Roger Hargreaves/Gray Jolliffe,679801154,9780679801153,10/14/1989,Random House for Young Readers,Animals
8051,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,679801251,9780679801252,10/14/1989,Random House for Young Readers,Bears
8053,Charlie Oink,Roger Hargreaves/Gray Jolliffe,067980126X,9780679801269,10/14/1989,Random House  for Young Readers,
8060,Madame Je-Sais-Tout,Roger Hargreaves,2010189140,9782010189142,5/31/1997,Hachette,Childrens/Childrens: Picture Books/Fiction/Sequential Art: Graphic Novels/Fantasy/Classics/Humor
8062,The Poppy Seed Cakes,Margery Clark/Maud Petersham/Miska Petersham,385074573,9780385074575,10/1/1964,Doubleday Books,Childrens/Fiction/Childrens: Picture Books/Classics/Short Stories
8073,Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs  #1),Judi Barrett/Ron Barrett,689707495,9780689707490,4/1/1982,Atheneum Books for Young Readers,Childrens: Picture Books/Childrens/Fiction/Fantasy/Classics/Humor/Food and Drink: Food/Kids/Childrens: Juvenile/Science Fiction Fantasy
8074,The Wind Thief,Judi Barrett/Diane Dawson Hearn,689305648,9780689305641,1/1/1977,Atheneum Books,Childrens: Picture Books
8077,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett/Ron Barrett,1595191356,9781595191359,10/30/1991,Live Oak Media,Childrens: Picture Books/Childrens/Animals/Humor/Childrens: Storytime/Fiction/Kids/Childrens: 1st Grade/Academic: School/Fantasy
8084,Beauty,Robin McKinley,60753102,9780060753108,7/26/2005,HarperCollins,Fantasy/Young Adult/Romance/Fantasy: Fairy Tales/Fiction/Retellings/Fairy Tales: Beauty and The Beast/Fairy Tales: Fairy Tale Retellings/Fantasy: Magic/Young Adult: Young Adult Fantasy
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,142302333,9780142302330,9/16/2002,Puffin,Fantasy/Young Adult/Fantasy: Fairy Tales/Fiction/Retellings/Childrens/Fantasy: Magic
8087,Deerskin,Robin McKinley,441012396,9780441012398,5/1/2005,Ace Books,Fantasy/Fantasy: Fairy Tales/Fiction/Young Adult/Romance/Retellings/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Magic/Adult
8088,Sunshine,Robin McKinley,515138819,9780515138818,11/30/2004,Jove,Paranormal: Vampires/Fantasy/Fantasy: Urban Fantasy/Fantasy: Paranormal/Fiction/Horror/Young Adult/Romance/Fantasy: Supernatural/Adult
8089,Rose Daughter,Robin McKinley,441005837,9780441005833,12/1/1998,Ace,Fantasy/Fantasy: Fairy Tales/Young Adult/Romance/Fiction/Retellings/Fairy Tales: Beauty and The Beast/Fairy Tales: Fairy Tale Retellings/Fantasy: Magic/Young Adult: Young Adult Fantasy
8091,The Door in the Hedge,Robin McKinley,698119606,9780698119604,10/13/2003,Firebird,Fantasy/Young Adult/Short Stories/Fantasy: Fairy Tales/Fiction/Retellings/Romance/Fairy Tales: Fairy Tale Retellings/Fantasy: Magic/Science Fiction Fantasy
8093,The Stone Fey,Robin McKinley/John Clapp,152000178,9780152000172,9/1/1998,HMH Books for Young Readers,Fantasy/Young Adult/Fiction/Fantasy: Fairy Tales/Short Stories/Childrens/Childrens: Picture Books/Young Adult: Young Adult Fantasy/Fairies: Fae/Science Fiction Fantasy
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,451528824,9780451528827,5/6/2003,Signet Book,Classics/Fiction/Young Adult/Historical: Historical Fiction/Childrens/Childrens: Middle Grade/Audiobook/Historical/Cultural: Canada/Young Adult: Coming Of Age
8134,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,1419326961,9781419326967,1/1/2005,Recorded Books  Inc.,Classics/Fiction/Young Adult/Historical: Historical Fiction/Childrens/Childrens: Middle Grade/Audiobook/Historical/Cultural: Canada/Young Adult: Coming Of Age
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,553560689,9780553560688,2/1/1993,Bantam Books,Classics/Fiction/Young Adult/Short Stories/Historical: Historical Fiction/Romance/Cultural: Canada/Childrens/Historical/Childrens: Middle Grade
8141,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,448400634,9780448400631,11/1/1990,Grosset & Dunlap,Classics/Fiction/Young Adult/Historical: Historical Fiction/Childrens/Historical/Romance/Audiobook/Cultural: Canada/Childrens: Middle Grade
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,679729976,9780679729976,12/9/1996,Vintage,Short Stories/Fiction/Cultural: Russia/Classics/Literature/Literature: Russian Literature/Literature: 20th Century/Literary Fiction/Literature: American/Unfinished
8147,The Gift,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,141185872,9780141185873,4/5/2001,Penguin Books,Fiction/Cultural: Russia/Classics/Literature: Russian Literature/Literature/Novels/Literature: 20th Century/Cultural: Germany/Literary Fiction/Classics: Modern Classics
8148,Lectures on Literature,Vladimir Nabokov/Fredson Bowers/John Updike,156027755,9780156027755,12/16/2002,Mariner Books,Nonfiction/Criticism: Literary Criticism/Writing: Essays/Literature/Criticism/Language: Writing/Writing: Books About Books/Cultural: Russia/Literature: Russian Literature/Philosophy: Theory
8149,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov/Brian Boyd,1883011183,9781883011185,10/1/1996,Library of America,Fiction/Literature: American/Novels/Classics/Literature
8150,The American Years,Brian Boyd,691024715,9780691024714,1/31/1993,Princeton University Press,Biography/Nonfiction/Cultural: Russia/Criticism: Literary Criticism/Literature/History/Writing: Books About Books/Biography Memoir/Literature: American/North American Hi...: American History
8151,Laughter in the Dark,Vladimir Nabokov,811216748,9780811216746,9/17/2006,New Directions,Fiction/Classics/Cultural: Russia/Literature: Russian Literature/Novels/Literature/Literature: 20th Century/Literary Fiction/Cultural: Germany/Literature: American
8153,The Luzhin Defense,Vladimir Nabokov/Michael Scammell,679727221,9780679727224,8/11/1990,Vintage,Fiction/Cultural: Russia/Classics/Literature: Russian Literature/Games: Chess/Literature/Novels/Literature: 20th Century/Literary Fiction/Drama
8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,031235326X,9780312353261,12/1/2005,Griffin,Fiction/Romance/Historical: Historical Fiction/Womens Fiction: Chick Lit/Historical/Drama/Adult Fiction/European Literature: British Literature/Novels/Contemporary
8162,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,312354606,9780312354602,12/26/2006,St. Martin's Press,Fiction/Romance/Historical: Historical Fiction/Historical/Drama/Contemporary/Literature: 20th Century/Romance: Historical Romance/Mystery/Adult Fiction
8174,Dark Birthright,Jeanne Treat/Jane Starr Weils,097216748X,9780972167482,10/1/2006,Treat Enterprises,Historical: Historical Fiction/Fantasy/Cultural: Scotland/Fiction/Romance/Science Fiction Fantasy/Historical
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,743471229,9780743471220,10/1/2006,Pocket Star,Fantasy/Fiction/Horror/Games: Video Games/Sports and Games: Games/Games: Gaming/Fantasy: Magic/Novels/Epic/Science Fiction Fantasy
8196,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,William   Anderson/Laura Ingalls Wilder,60278420,9780060278427,10/13/1998,HarperCollins,Nonfiction/Biography/History/Historical/Biography Memoir/Childrens/Childrens: Juvenile/Autobiography: Memoir/Literature: American/North American Hi...: American History
8197,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),Laura Ingalls Wilder/Stephen W. Hines,1400307848,9781400307845,5/10/2006,Tommy Nelson,Nonfiction;Childrens;Classics
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,1400307856,9781400307852,5/10/2006,Tommy Nelson,Nonfiction;Historical
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,60724919,9780060724917,2/7/2006,HarperCollins,Nonfiction/History/Historical/Biography/Travel/Classics/Autobiography: Memoir/Childrens/Literature: American/Biography: Autobiography
8202,Laura Ingalls Wilder: A Biography,William   Anderson,60885521,9780060885526,1/2/2007,HarperCollins,Biography/Nonfiction/History/Historical/Childrens/Biography Memoir/Womens/North American Hi...: American History/Biography: Autobiography/Classics
8203,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,64400816,9780064400817,10/20/1976,Harper & Row,Nonfiction/Classics/History/Biography/Autobiography: Memoir/Childrens/Historical/Biography Memoir/Biography: Autobiography/Travel
8204,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,64461963,9780064461962,10/1/1997,HarperCollins Publishers,Food and Drink: Cookbooks/Nonfiction/Food and Drink: Cooking/History/Childrens/Historical/Food and Drink/Food and Drink: Food
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,1400307864,9781400307869,5/8/2006,Thomas Nelson,Nonfiction/Autobiography: Memoir/Childrens
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,140008279X,9781400082797,6/27/2006,Harmony,Religion/Spirituality/Nonfiction/History/Philosophy/Religion: Gnosticism/Religion: Christianity/Occult/Religion: Atheism/Christian
8213,The Erotic Phenomenon,Jean-Luc Marion/Stephen E. Lewis,226505367,9780226505367,11/15/2006,University of Chicago Press,Philosophy/Love/Nonfiction/Religion/Religion: Theology
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,810117495,9780810117495,2/28/2001,Northwestern University Press,Philosophy/Science/Science: Biology/Nonfiction/Psychology/Writing: Essays/Philosophy: Metaphysics/Academic: School
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley/Renée Graef,64407144,9780064407144,5/8/2001,HarperTrophy,Historical: Historical Fiction/Childrens/Fiction/Historical/Childrens: Juvenile/Classics/Childrens: Middle Grade/Cultural: Scotland/Young Adult/Kids
8221,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,380016362,9780380016365,5/1/1977,Avon,Biography/Nonfiction/History/Biography Memoir/Historical/North American Hi...: American History/Childrens/The United States Of America/Adult/Young Adult: Teen
8227,Winter Days in the Big Woods,Laura Ingalls Wilder/Renée Graef,64433730,9780064433730,9/15/1995,HarperCollins,Childrens: Picture Books/Historical: Historical Fiction/Childrens/Family/Fiction/Historical/Realistic Fiction/Holiday: Christmas/Childrens: Juvenile/Anthologies: Collections
